season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,673,Aguilas de Mexicali,683138,Fernando Lozano,1,1.0,0.0,41,0.267,0.268,0.289,0.557,7.2,1.8,0.0,7.20,4.0,0,0,0,0,1,0,0,0,3,0,1,3,0,0,0,71,14,30,3,59.0,16.6,4.049,4.9,19.5,0.0,0.25,0.079,6,0,3,13,0,0,5,3,MXC,98.0,29.0,41.0,27.0,SP,0,8,2,166,0.211,0.0,8.4,19.7,20.0,53.3,26.7,0.0,14.6,24.7,16.3,70.7
2024,673,Aguilas de Mexicali,691928,Patricio Ress,1,,0.0,2,1.0,0.5,0.5,1.0,13.5,0.0,0.0,13.50,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,1,0,67.0,13.5,4.5,0.0,50.0,0.0,,0.0,0,0,0,0,0,0,1,0,MXC,6.0,2.0,3.0,1.0,RP,0,1,0,9,0.5,,22.2,40.0,0.0,0.0,100.0,0.0,50.0,33.3,11.1,100.0
2024,673,Aguilas de Mexicali,692271,Jose Luis Reyes,1,,40.5,5,0.6,0.6,1.2,1.8,0.0,0.0,0.0,40.50,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,6,1,5,0,50.0,30.0,4.0,0.0,0.0,0.0,,0.6,0,0,0,2,0,0,2,1,MXC,10.0,2.0,3.0,2.0,RP,0,0,0,20,0.6,,5.0,16.7,0.0,60.0,40.0,0.0,0.0,15.0,10.0,40.0
2024,673,Aguilas de Mexicali,699063,Pedro Santillan,1,0.0,27.0,4,0.667,0.75,0.667,1.417,0.0,13.5,0.0,27.00,0.0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,6,1,3,0,53.0,22.5,3.75,25.0,0.0,0.0,,0.0,0,0,0,1,0,0,0,2,MXC,8.0,3.0,3.0,2.0,RP,0,0,1,15,0.667,,6.7,16.7,0.0,100.0,0.0,0.0,-25.0,20.0,13.3,75.0
2024,673,Aguilas de Mexicali,805321,Trevor Kuncl,1,,8.31,18,0.182,0.278,0.375,0.653,8.31,4.15,2.08,6.23,2.0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,46,10,12,5,61.0,21.23,5.111,11.1,22.2,0.056,0.5,0.188,2,2,1,4,0,0,2,1,MXC,40.0,9.0,18.0,9.0,RP,1,4,2,92,0.188,50.0,10.9,21.7,16.7,41.7,25.0,16.7,11.1,19.6,9.8,50.0
2024,673,Aguilas de Mexicali,810862,Angel Lopez,1,,3.38,11,0.4,0.273,0.3,0.573,16.88,0.0,0.0,6.75,,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,22,10,5,0,73.0,15.0,3.636,0.0,45.5,0.0,,0.1,0,0,0,3,0,0,2,0,MXC,16.0,2.0,9.0,3.0,RP,0,5,0,40,0.2,,25.0,45.5,0.0,60.0,40.0,0.0,45.5,22.5,7.5,18.2
2024,674,Charros de Jalisco,511648,Antonio Garzon,1,,18.0,7,0.667,0.667,0.5,1.167,9.0,18.0,0.0,18.00,0.5,4,2,4,2,0,0,0,0,0,0,0,3,0,0,0,11,1,4,0,52.0,31.0,4.429,28.6,14.3,0.0,2.0,0.0,0,0,0,2,0,0,1,1,JAL,11.0,3.0,3.0,2.0,RP,0,1,2,31,0.5,,3.2,9.1,0.0,75.0,25.0,0.0,-14.3,9.7,6.5,42.9
2024,674,Charros de Jalisco,527054,Julio Teheran,1,1.0,1.8,20,0.25,0.25,0.222,0.472,10.8,3.6,0.0,5.40,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,7,12,5,59.0,15.2,3.8,10.0,30.0,0.0,0.333,0.056,1,1,0,7,1,0,1,1,JAL,45.0,15.0,21.0,14.0,SP,0,6,2,76,0.167,0.0,9.2,22.6,16.7,66.7,8.3,8.3,20.0,27.6,18.4,75.0
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,0.0,13,0.0,0.154,0.0,0.154,0.0,2.45,0.0,0.00,0.0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,18,0,11,1,54.0,15.27,4.308,7.7,0.0,0.0,,0.0,6,1,0,4,0,0,0,0,JAL,8.0,3.0,3.0,3.0,RP,0,0,1,56,0.0,0.0,0.0,0.0,54.5,36.4,0.0,9.1,-7.7,5.4,5.4,23.1
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,4.0,39,0.333,0.289,0.486,0.775,7.0,1.0,0.0,10.00,7.0,0,0,0,0,1,0,0,0,5,1,0,6,0,0,0,74,10,31,1,64.0,17.11,3.949,2.6,17.9,0.0,0.143,0.2,8,2,3,8,2,0,8,0,JAL,98.0,21.0,34.0,24.0,SP,0,7,1,154,0.286,0.0,6.5,13.5,32.3,25.8,35.5,6.5,15.3,22.1,15.6,53.8
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.0,3.0,13,0.2,0.308,0.111,0.419,15.0,9.0,0.0,3.00,1.67,2,1,2,0,1,0,0,0,0,0,0,2,0,0,0,24,6,5,0,61.0,17.0,3.923,23.1,38.5,0.0,0.6,0.0,1,1,0,2,0,0,1,0,JAL,31.0,7.0,13.0,7.0,RP,0,5,3,51,0.111,0.0,11.8,25.0,20.0,40.0,20.0,20.0,15.4,25.5,13.7,53.8
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,,0.0,11,0.167,0.091,0.091,0.182,13.5,0.0,0.0,2.70,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,6,1,69.0,14.7,4.455,0.0,45.5,0.0,,0.0,1,0,1,3,0,0,0,1,JAL,34.0,8.0,15.0,4.0,RP,0,5,0,49,0.091,0.0,22.4,36.7,16.7,66.7,16.7,0.0,45.5,30.6,8.2,72.7
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,,3.0,11,0.143,0.091,0.091,0.182,12.0,0.0,0.0,3.00,,2,0,2,1,0,0,0,0,0,0,0,3,0,0,0,23,7,7,0,64.0,16.67,4.545,0.0,36.4,0.0,,0.0,1,0,0,5,0,0,1,0,JAL,32.0,6.0,15.0,8.0,RP,0,4,0,50,0.091,0.0,14.0,30.4,14.3,71.4,14.3,0.0,36.4,30.0,16.0,54.5
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.0,2.7,13,0.3,0.231,0.333,0.564,8.1,0.0,0.0,8.10,,4,2,0,0,1,0,0,3,1,0,0,0,1,0,0,25,6,10,2,64.0,15.0,3.846,0.0,23.1,0.0,,0.083,3,0,0,4,2,0,0,1,JAL,32.0,8.0,13.0,7.0,RP,0,3,0,50,0.25,0.0,12.0,24.0,50.0,50.0,0.0,0.0,23.1,26.0,14.0,61.5
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.0,7.71,23,0.533,0.455,0.684,1.139,9.64,1.93,0.0,15.43,5.0,0,0,1,0,0,1,0,0,3,1,0,3,0,0,0,47,14,16,3,63.0,20.79,4.217,4.3,21.7,0.0,0.2,0.263,5,0,1,2,1,0,5,2,JAL,61.0,16.0,28.0,14.0,SP,0,5,1,97,0.421,0.0,14.4,29.8,37.5,25.0,37.5,0.0,17.4,28.9,14.4,69.6
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,,0.0,42,0.25,0.262,0.211,0.473,8.18,0.82,0.0,5.73,10.0,0,0,0,0,1,0,1,0,1,0,3,8,0,0,0,78,20,28,1,69.0,15.18,3.976,2.4,23.8,0.0,0.1,0.026,1,5,1,14,1,1,2,3,JAL,115.0,29.0,55.0,35.0,SP,0,10,1,167,0.184,0.0,12.0,25.6,7.1,60.7,10.7,21.4,21.4,32.9,21.0,69.0
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.0,15.0,15,0.333,0.4,0.417,0.817,3.0,6.0,0.0,12.00,0.5,2,0,2,2,0,0,0,2,1,0,0,4,2,0,0,21,5,12,0,55.0,17.67,3.533,13.3,6.7,0.0,2.0,0.083,4,1,1,2,1,0,1,2,JAL,29.0,6.0,13.0,8.0,RP,0,1,2,53,0.333,0.0,9.4,23.8,41.7,33.3,16.7,8.3,-6.6,24.5,15.1,40.0
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,6.75,17,0.625,0.588,0.583,1.171,13.5,13.5,0.0,16.88,1.0,4,2,5,0,1,0,0,0,2,0,1,1,0,0,0,21,7,8,2,52.0,23.63,3.706,23.5,23.5,0.0,1.0,0.167,0,1,0,2,0,0,1,4,JAL,28.0,11.0,15.0,10.0,RP,0,4,4,63,0.417,,11.1,33.3,0.0,75.0,12.5,12.5,0.0,23.8,15.9,64.7
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,1.0,1.8,22,0.188,0.333,0.176,0.509,1.8,7.2,0.0,5.40,0.25,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,34,5,17,7,55.0,16.8,3.818,18.2,4.5,0.0,4.0,0.0,8,0,1,5,1,0,1,1,JAL,46.0,14.0,17.0,12.0,SP,0,1,4,84,0.176,0.0,6.0,14.7,52.9,35.3,11.8,0.0,-13.7,20.2,14.3,63.6
2024,674,Charros de Jalisco,674478,Luis Payan,1,0.0,7.71,42,0.353,0.333,0.35,0.683,5.79,0.0,0.0,11.57,,0,0,1,1,3,0,1,0,2,0,2,13,1,0,0,63,7,34,6,64.0,14.89,3.31,0.0,14.3,0.0,,0.05,7,1,2,12,3,0,3,6,JAL,48.0,8.0,15.0,11.0,SP,0,6,0,139,0.3,0.0,5.0,11.1,29.4,52.9,14.7,2.9,14.3,10.8,7.9,19.0
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,0.0,10,0.375,0.3,0.4,0.7,7.71,0.0,0.0,11.57,,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,16,3,8,1,59.0,15.86,3.7,0.0,20.0,0.0,,0.1,1,2,1,1,1,0,1,1,JAL,22.0,4.0,9.0,6.0,RP,0,2,0,37,0.3,0.0,8.1,18.8,25.0,25.0,25.0,25.0,20.0,24.3,16.2,40.0
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,,3,1.0,1.0,1.0,2.0,,,,-.--,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,31.0,,4.333,66.7,0.0,0.0,,0.0,0,0,0,0,0,0,0,1,JAL,4.0,0.0,1.0,1.0,RP,0,0,2,13,1.0,,0.0,0.0,0.0,100.0,0.0,0.0,-66.7,7.7,7.7,0.0
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,18.0,13,0.444,0.538,0.818,1.356,4.5,9.0,4.5,22.50,0.5,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,22,4,10,0,59.0,24.5,3.769,15.4,7.7,0.077,2.0,0.364,2,0,0,3,2,0,0,3,JAL,29.0,7.0,11.0,7.0,RP,1,1,2,49,0.455,25.0,8.2,18.2,40.0,60.0,0.0,0.0,-7.7,22.4,14.3,53.8
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,1.0,0.0,17,0.083,0.176,0.067,0.243,5.79,3.86,0.0,1.93,1.5,5,0,2,0,0,0,0,2,0,0,1,2,0,0,0,42,14,12,10,72.0,15.43,4.235,11.8,17.6,0.0,0.667,0.0,2,2,1,6,0,0,0,1,JAL,48.0,11.0,22.0,9.0,RP,0,3,2,72,0.067,0.0,19.4,33.3,16.7,58.3,8.3,16.7,5.8,30.6,12.5,64.7
2024,674,Charros de Jalisco,802581,Alejandro Morales,1,,0.0,6,0.25,0.167,0.167,0.334,9.0,0.0,0.0,4.50,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,4,3,63.0,12.0,4.0,0.0,33.3,0.0,,0.0,1,2,0,0,0,0,1,0,JAL,,,,,RP,0,2,0,24,0.167,0.0,12.5,27.3,25.0,0.0,25.0,50.0,33.3,,,
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,9,0.143,0.222,0.143,0.365,3.38,3.38,0.0,3.38,1.0,10,3,2,0,0,0,0,0,0,0,1,4,1,0,0,15,1,7,8,56.0,13.5,4.0,11.1,11.1,0.0,1.0,0.0,1,1,1,3,0,0,1,0,MOC,20.0,5.0,6.0,5.0,RP,0,1,1,36,0.143,0.0,2.8,6.7,14.3,42.9,28.6,14.3,0.0,16.7,13.9,55.6
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,8.1,15,0.308,0.333,0.429,0.762,2.7,2.7,0.0,10.80,1.0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,26,4,13,0,58.0,16.5,3.667,6.7,6.7,0.0,1.0,0.143,2,1,1,5,0,0,2,2,MOC,32.0,9.0,10.0,6.0,SP,0,1,1,55,0.286,0.0,7.3,15.4,15.4,53.8,23.1,7.7,0.0,18.2,10.9,60.0
2024,675,Caneros de los Mochis,572177,Nick Struck,1,,27.0,10,0.571,0.5,0.556,1.056,13.5,6.75,0.0,27.00,2.0,0,0,3,1,0,0,0,1,1,0,0,5,0,0,0,15,4,7,0,54.0,27.75,3.7,10.0,20.0,0.0,0.5,0.111,1,0,1,1,0,0,3,1,MOC,20.0,5.0,9.0,5.0,RP,0,2,1,37,0.444,0.0,10.8,26.7,14.3,28.6,57.1,0.0,10.0,24.3,13.5,50.0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,6.23,17,0.25,0.375,0.231,0.606,2.08,2.08,0.0,6.23,1.0,0,0,2,0,0,0,0,3,0,0,2,6,1,0,0,26,5,13,0,59.0,15.69,4.0,5.9,5.9,0.0,1.0,0.0,1,0,0,9,0,0,3,0,MOC,30.0,7.0,12.0,8.0,RP,0,1,1,68,0.231,0.0,7.4,19.2,7.7,69.2,23.1,0.0,0.0,17.6,11.8,41.2
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,1.0,2.08,19,0.2,0.278,0.133,0.411,10.38,4.15,0.0,4.15,2.5,4,0,3,0,0,0,0,3,0,0,0,3,0,0,0,34,10,11,1,68.0,16.38,3.737,10.5,26.3,0.0,0.4,0.0,2,2,0,5,0,0,0,2,MOC,39.0,8.0,16.0,9.0,RP,0,5,2,71,0.133,0.0,14.1,29.4,18.2,63.6,0.0,18.2,15.8,22.5,12.7,42.1
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,,3.0,50,0.262,0.28,0.396,0.676,3.75,0.75,0.75,9.00,5.0,0,0,0,0,1,1,2,0,4,0,0,7,0,0,0,84,14,43,7,66.0,13.42,3.22,2.0,10.0,0.02,0.2,0.146,12,4,1,14,4,0,4,4,MOC,107.0,31.0,37.0,23.0,SP,1,5,1,161,0.25,6.2,8.7,16.7,37.2,41.9,11.6,9.3,8.0,23.0,14.3,62.0
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,9.0,16,0.5,0.438,0.571,1.009,9.0,3.0,0.0,18.00,3.0,3,3,2,2,1,0,0,0,2,0,0,5,1,0,0,31,9,12,0,69.0,19.33,3.625,6.3,18.8,0.0,0.333,0.143,2,1,0,3,0,1,2,3,MOC,40.0,10.0,18.0,9.0,RP,0,3,1,58,0.429,0.0,15.5,29.0,16.7,50.0,16.7,16.7,12.5,31.0,15.5,62.5
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,0.9,36,0.056,0.222,0.034,0.256,9.9,5.4,0.0,0.90,1.83,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,80,15,18,5,60.0,18.7,5.194,16.7,30.6,0.0,0.545,0.0,6,6,1,4,0,0,1,0,MOC,53.0,12.0,20.0,14.0,SP,0,11,6,187,0.034,0.0,8.0,18.8,33.3,22.2,11.1,33.3,13.9,10.7,7.5,33.3
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,0.0,3.0,37,0.318,0.297,0.258,0.555,11.0,4.0,0.0,7.00,2.75,0,0,0,0,2,0,0,0,1,0,1,7,3,0,0,72,25,22,2,59.0,17.11,4.162,10.8,29.7,0.0,0.364,0.032,5,5,0,5,1,0,2,4,MOC,91.0,22.0,43.0,18.0,SP,0,11,4,154,0.226,0.0,16.2,34.7,27.3,40.9,9.1,22.7,18.9,27.9,11.7,59.5
2024,675,Caneros de los Mochis,679893,Manuel Urias,1,0.0,12.0,16,0.333,0.438,0.538,0.976,9.0,9.0,3.0,12.00,1.0,0,0,3,3,3,0,0,0,0,0,0,2,0,0,0,26,4,10,0,60.0,22.33,4.188,18.8,18.8,0.063,1.0,0.231,1,1,1,3,1,0,2,1,MOC,40.0,9.0,18.0,14.0,SP,1,3,3,67,0.308,50.0,6.0,15.4,20.0,40.0,30.0,10.0,0.0,26.9,20.9,56.2
2024,675,Caneros de los Mochis,681753,Adrian Hernandez,1,,9.0,11,0.429,0.5,0.375,0.875,4.5,4.5,0.0,13.50,1.0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,13,3,8,0,60.0,17.5,3.182,9.1,9.1,0.0,1.0,0.0,1,0,0,4,0,1,1,1,MOC,21.0,8.0,9.0,6.0,RP,0,1,1,35,0.375,0.0,8.6,23.1,12.5,62.5,12.5,12.5,0.0,25.7,17.1,72.7
2024,675,Caneros de los Mochis,682779,Jose Luna,1,1.0,0.0,9,0.0,0.222,0.0,0.222,7.71,7.71,0.0,0.00,1.0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,16,5,5,4,59.0,14.57,3.778,22.2,22.2,0.0,1.0,0.0,1,0,1,3,0,0,0,0,MOC,20.0,6.0,9.0,4.0,RP,0,2,2,34,0.0,0.0,14.7,31.2,20.0,60.0,20.0,0.0,0.0,26.5,11.8,66.7
2024,675,Caneros de los Mochis,685692,Vicente Valenzuela,1,,0.0,8,0.5,0.375,0.286,0.661,16.2,5.4,0.0,10.80,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,0,64.0,16.8,3.5,12.5,37.5,0.0,0.333,0.0,1,0,0,1,0,0,0,2,MOC,18.0,4.0,10.0,8.0,RP,0,3,1,28,0.286,0.0,7.1,20.0,25.0,75.0,0.0,0.0,25.0,35.7,28.6,50.0
2024,675,Caneros de los Mochis,685829,Irving Machuca,1,1.0,4.26,28,0.385,0.333,0.458,0.791,14.21,2.84,1.42,8.53,5.0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,44,23,15,1,58.0,17.05,3.857,7.1,35.7,0.036,0.2,0.208,3,2,0,4,1,0,4,1,MOC,48.0,10.0,31.0,14.0,RP,1,10,2,108,0.25,25.0,21.3,52.3,26.7,33.3,26.7,13.3,28.6,28.7,13.0,35.7
2024,675,Caneros de los Mochis,691388,Jonas Garibay,1,,4.5,10,0.286,0.4,0.667,1.067,4.5,4.5,4.5,13.50,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,21,6,8,0,68.0,18.5,3.7,10.0,10.0,0.1,1.0,0.333,2,0,0,3,0,0,3,0,MOC,25.0,6.0,10.0,4.0,RP,1,1,1,37,0.333,50.0,16.2,28.6,25.0,37.5,37.5,0.0,0.0,27.0,10.8,60.0
2024,675,Caneros de los Mochis,703590,Frank Moscatiello,1,,9.0,7,0.0,0.571,0.0,0.571,9.0,36.0,0.0,0.00,0.25,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,7,3,2,0,31.0,29.0,4.143,57.1,14.3,0.0,4.0,0.0,2,0,0,0,0,0,0,0,MOC,9.0,4.0,5.0,2.0,RP,0,1,4,29,0.0,0.0,10.3,42.9,100.0,0.0,0.0,0.0,-42.8,17.2,6.9,57.1
2024,675,Caneros de los Mochis,703722,Miguel Vazquez,1,,2.45,14,0.222,0.231,0.333,0.564,7.36,2.45,0.0,4.91,3.0,6,3,1,0,0,0,0,0,2,0,0,2,0,0,0,24,7,10,2,63.0,11.73,3.071,7.1,21.4,0.0,0.333,0.167,1,2,1,4,1,0,1,0,MOC,27.0,9.0,10.0,3.0,RP,0,3,1,43,0.167,0.0,16.3,29.2,20.0,40.0,20.0,20.0,14.3,23.3,7.0,64.3
2024,675,Caneros de los Mochis,703725,Luis Gastelum,1,,3.0,13,0.571,0.538,0.5,1.038,9.0,6.0,0.0,12.00,1.5,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,25,9,7,2,63.0,17.33,4.0,15.4,23.1,0.0,0.667,0.1,0,0,0,3,0,0,3,1,MOC,33.0,7.0,17.0,8.0,RP,0,3,2,52,0.4,,17.3,36.0,0.0,57.1,42.9,0.0,7.7,32.7,15.4,53.8
2024,675,Caneros de los Mochis,807586,Omar Araujo,1,,1.8,20,0.154,0.25,0.333,0.583,7.2,3.6,1.8,5.40,2.0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,37,6,14,1,66.0,14.8,3.7,10.0,20.0,0.05,0.5,0.167,5,1,1,4,1,0,2,0,MOC,49.0,11.0,18.0,12.0,SP,1,4,2,74,0.167,16.7,8.1,16.2,42.9,28.6,21.4,7.1,10.0,24.3,16.2,55.0
2024,676,Mayos de Navojoa,477462,Esteban Haro,1,,8.31,21,0.389,0.381,0.4,0.781,4.15,2.08,0.0,14.54,2.0,0,0,5,3,1,0,0,0,1,0,1,5,0,0,0,36,4,18,1,59.0,21.0,4.333,4.8,9.5,0.0,0.5,0.05,1,2,1,7,0,0,2,5,NAV,49.0,11.0,21.0,17.0,RP,0,2,1,91,0.35,0.0,4.4,11.1,5.6,66.7,16.7,11.1,4.7,23.1,18.7,52.4
2024,676,Mayos de Navojoa,592761,Caleb Smith,1,1.0,2.7,41,0.304,0.341,0.324,0.665,9.9,5.4,0.0,6.30,1.83,0,0,1,1,1,0,0,0,2,1,2,6,1,0,0,68,26,23,5,59.0,16.3,3.976,14.6,26.8,0.0,0.545,0.118,2,2,2,10,2,0,2,3,NAV,96.0,21.0,53.0,27.0,SP,0,11,6,163,0.206,0.0,16.0,38.2,17.4,56.5,17.4,8.7,12.2,32.5,16.6,51.2
