season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,673,Aguilas de Mexicali,681871,Eli Villalobos,1,1.0,3.0,38,0.333,0.324,0.324,0.648,7.0,3.0,0.0,9.00,2.33,10,3,2,1,0,0,0,2,2,0,1,5,1,0,0,68,16,28,4,65.0,14.78,3.5,7.9,18.4,0.0,0.429,0.059,7,3,0,9,1,0,4,4,MXC,87,25,34,18,RP,0,7,3,133,0.265,0,0,9,34,3,3,0.0,12.0,23.5,28.6,46.4,14.3,10.7,10.5,25.6,13.5,65.8
2024,673,Aguilas de Mexicali,683138,Fernando Lozano,1,0.667,2.02,105,0.237,0.267,0.323,0.59,6.41,2.36,0.67,6.75,2.71,0,0,1,0,3,1,1,0,5,0,3,11,0,0,0,168,34,78,8,59.0,15.23,3.867,6.7,18.1,0.019,0.368,0.115,19,4,4,31,4,0,9,7,MXC,241,65,107,73,SP,2,19,7,406,0.208,1,1,20,96,6,6,8.7,8.4,20.2,29.5,48.7,16.7,5.1,11.4,26.4,18.0,61.9
2024,673,Aguilas de Mexicali,690909,Daniel Cruz,1,,5.4,29,0.278,0.321,0.36,0.681,8.1,4.05,1.35,8.10,2.0,4,3,2,2,0,0,0,2,0,0,0,6,0,0,0,47,12,20,1,64.0,15.0,3.448,10.3,20.7,0.034,0.5,0.12,2,1,3,8,1,1,3,1,MXC,101,28,40,23,RP,1,6,3,100,0.24,0,0,6,25,4,4,33.3,12.0,25.5,15.0,45.0,30.0,10.0,10.4,40.0,23.0,96.6
2024,673,Aguilas de Mexicali,691928,Patricio Ress,1,0.0,3.0,13,0.5,0.462,0.5,0.962,6.0,3.0,0.0,15.00,2.0,5,1,1,1,0,1,0,2,1,0,0,1,0,0,0,22,5,10,2,62.0,15.67,3.615,7.7,15.4,0.0,0.5,0.083,3,0,1,1,0,0,5,0,MXC,29,8,11,6,RP,0,2,1,47,0.417,0,0,5,12,1,1,0.0,10.6,22.7,30.0,10.0,60.0,0.0,7.7,23.4,12.8,61.5
2024,673,Aguilas de Mexicali,692271,Jose Luis Reyes,1,,18.0,12,0.667,0.583,1.0,1.583,9.0,4.5,0.0,27.00,2.0,1,1,3,1,0,0,0,0,5,0,0,0,0,0,1,18,5,9,0,50.0,25.0,4.167,8.3,16.7,0.0,0.5,0.455,0,0,0,3,0,0,5,1,MXC,25,7,10,5,RP,0,2,1,50,0.545,0,0,6,11,4,4,,10.0,27.8,0.0,44.4,55.6,0.0,8.4,20.0,10.0,58.3
2024,673,Aguilas de Mexicali,699063,Pedro Santillan,1,0.0,13.5,16,0.4,0.563,0.455,1.018,3.38,13.5,0.0,13.50,0.25,0,0,2,2,0,0,0,1,1,0,1,4,0,0,0,24,7,10,0,56.0,22.13,3.688,25.0,6.3,0.0,4.0,0.091,1,0,1,4,2,0,0,2,MXC,33,9,15,8,RP,0,1,4,59,0.364,1,0,4,11,4,4,0.0,11.9,29.2,30.0,60.0,10.0,0.0,-18.7,25.4,13.6,56.2
2024,673,Aguilas de Mexicali,805321,Trevor Kuncl,1,,4.5,47,0.24,0.255,0.268,0.523,12.0,3.75,0.75,5.25,3.2,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,104,35,26,7,63.0,18.25,4.66,10.6,34.0,0.021,0.313,0.098,6,3,1,9,1,0,4,2,MXC,139,29,70,35,RP,1,16,5,219,0.171,0,1,7,41,6,5,14.3,16.0,33.7,26.9,42.3,19.2,11.5,23.4,32.0,16.0,61.7
2024,673,Aguilas de Mexicali,810862,Angel Lopez,1,0.0,5.4,32,0.368,0.375,0.5,0.875,10.8,2.7,1.35,10.80,4.0,8,3,4,1,1,0,0,1,3,0,0,2,2,0,0,65,17,20,0,63.0,20.85,4.344,6.3,25.0,0.031,0.25,0.214,5,0,0,7,2,0,5,1,MXC,87,19,38,21,RP,1,8,2,139,0.286,2,0,8,28,4,3,14.3,12.2,26.2,35.0,40.0,25.0,0.0,18.7,27.3,15.1,59.4
2024,674,Charros de Jalisco,511648,Antonio Garzon,1,,7.71,32,0.368,0.452,0.458,0.91,6.43,5.14,1.29,10.29,1.25,13,3,8,4,0,1,0,2,0,0,2,7,0,0,0,51,9,21,1,58.0,17.86,3.906,12.5,15.6,0.031,0.8,0.125,5,1,1,6,3,0,2,3,JAL,72,18,29,20,RP,1,5,4,125,0.333,2,1,8,24,6,6,12.5,7.2,17.6,38.1,42.9,14.3,4.8,3.1,23.2,16.0,56.2
2024,674,Charros de Jalisco,527054,Julio Teheran,1,0.667,9.17,85,0.333,0.365,0.434,0.799,8.15,3.57,1.53,11.21,2.29,0,0,5,4,5,0,0,0,2,0,2,15,1,0,0,150,33,60,12,63.0,18.62,3.871,8.2,18.8,0.035,0.438,0.145,6,3,4,25,11,0,4,7,JAL,207,51,87,54,SP,3,16,7,329,0.289,2,0,22,76,18,17,17.6,10.0,22.0,28.3,53.3,13.3,5.0,10.6,26.4,16.4,60.0
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,2.25,31,0.143,0.226,0.143,0.369,0.0,2.25,0.0,4.50,0.0,4,1,2,0,1,0,0,2,0,0,1,6,0,0,0,38,0,28,2,55.0,13.25,3.419,6.5,0.0,0.0,,0.0,13,4,0,7,3,0,0,1,JAL,58,13,20,20,RP,0,0,2,106,0.143,1,0,4,28,2,0,0.0,0.0,0.0,57.1,28.6,0.0,14.3,-6.5,18.9,18.9,41.9
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,6.92,60,0.341,0.356,0.685,1.041,6.23,2.08,2.08,12.46,3.0,2,2,1,1,1,0,0,0,8,1,1,10,0,0,0,105,17,48,2,63.0,17.08,3.7,5.0,15.0,0.05,0.333,0.352,13,3,3,11,7,0,11,0,JAL,140,33,52,35,"SP, RP",3,9,3,222,0.333,0,2,18,54,10,10,15.0,7.7,16.2,41.7,22.9,29.2,6.2,10.0,23.4,15.8,55.0
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.5,1.8,41,0.259,0.268,0.222,0.49,9.0,3.6,0.0,6.30,2.5,5,1,2,0,2,0,0,1,1,0,0,7,0,0,0,76,20,27,3,66.0,14.4,3.512,9.8,24.4,0.0,0.4,0.028,9,4,0,7,2,0,3,2,JAL,95,22,39,19,RP,0,10,4,144,0.194,0,1,7,36,2,2,0.0,13.9,26.3,40.7,33.3,11.1,14.8,14.6,27.1,13.2,53.7
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,1.0,0.0,35,0.12,0.114,0.088,0.202,7.84,0.87,0.0,2.61,9.0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,74,20,25,8,67.0,14.03,4.143,2.9,25.7,0.0,0.111,0.0,3,1,3,15,0,0,0,3,JAL,97,22,43,23,RP,0,9,1,145,0.088,0,0,3,34,0,0,0.0,13.8,27.0,12.0,72.0,12.0,4.0,22.8,29.7,15.9,62.9
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,0.0,4.91,28,0.167,0.185,0.32,0.505,8.59,1.23,1.23,4.91,7.0,6,0,3,1,0,0,0,2,1,0,1,5,0,0,0,60,12,20,5,66.0,17.18,4.5,3.6,25.0,0.036,0.143,0.16,3,0,0,13,2,0,1,1,JAL,83,15,33,21,RP,1,7,1,126,0.16,0,1,4,25,4,3,20.0,9.5,20.0,25.0,70.0,5.0,0.0,21.4,26.2,16.7,53.6
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.667,1.74,40,0.333,0.289,0.265,0.554,9.58,2.61,0.0,6.97,3.67,4,2,0,0,1,0,0,8,1,0,1,5,1,0,0,67,27,26,5,60.0,14.61,3.775,7.5,27.5,0.0,0.273,0.029,6,2,1,9,2,0,1,5,JAL,90,25,50,23,RP,0,11,3,151,0.235,0,1,8,34,2,1,0.0,17.9,40.3,30.8,53.8,7.7,7.7,20.0,33.1,15.2,62.5
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.25,5.48,94,0.317,0.344,0.395,0.739,8.44,3.8,0.84,8.86,2.22,0,0,3,1,1,1,1,0,3,1,1,13,0,0,0,176,56,63,9,63.0,18.0,4.085,9.6,21.3,0.021,0.45,0.136,17,4,3,18,4,0,9,8,JAL,242,59,122,66,SP,2,20,9,384,0.259,2,1,21,81,13,11,9.5,14.6,31.8,33.3,41.3,19.0,6.3,11.7,31.8,17.2,62.8
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,0.0,2.6,110,0.292,0.303,0.404,0.707,8.13,1.95,0.98,7.81,4.17,0,0,2,0,3,2,2,0,5,1,5,15,2,0,0,197,55,76,12,66.0,15.43,3.882,5.5,22.7,0.027,0.24,0.162,11,6,2,33,7,1,6,10,JAL,283,71,138,83,SP,3,25,6,427,0.242,3,1,24,99,8,8,16.7,12.9,27.9,23.7,56.6,10.5,9.2,17.2,32.3,19.4,64.5
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.0,7.04,35,0.333,0.343,0.333,0.676,8.22,4.7,0.0,9.39,1.75,3,0,5,2,0,0,0,2,2,0,0,8,3,0,0,64,18,24,1,58.0,18.65,4.086,11.4,20.0,0.0,0.571,0.067,6,2,2,6,3,0,2,3,JAL,83,17,37,19,RP,0,7,4,143,0.267,0,1,8,30,6,5,0.0,12.6,28.1,37.5,37.5,16.7,8.3,8.6,25.9,13.3,48.6
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,8.44,31,0.4,0.516,0.545,1.061,10.13,13.5,1.69,11.81,0.75,11,4,8,1,1,0,0,0,2,0,1,5,0,0,0,42,14,16,2,51.0,23.44,4.032,25.8,19.4,0.032,1.333,0.227,3,2,1,3,0,0,2,5,JAL,64,20,36,22,RP,1,6,8,125,0.318,1,0,7,22,5,5,33.3,11.2,33.3,18.8,50.0,18.8,12.5,-6.4,28.8,17.6,64.5
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,0.667,4.05,86,0.27,0.329,0.416,0.745,4.95,3.6,1.35,9.00,1.38,0,0,2,0,1,0,2,0,3,0,2,8,1,0,0,153,24,67,16,61.0,17.2,4.0,9.3,12.8,0.035,0.727,0.156,17,2,4,24,8,0,6,6,JAL,210,52,79,55,SP,3,11,8,344,0.26,0,0,20,77,9,9,12.0,7.0,15.7,37.3,44.8,14.9,3.0,3.5,23.0,16.0,60.5
2024,674,Charros de Jalisco,674478,Luis Payan,1,0.5,5.59,87,0.339,0.329,0.354,0.683,7.45,1.4,0.47,10.24,5.33,0,0,3,1,3,0,2,0,3,0,2,21,1,0,0,138,27,65,10,65.0,15.21,3.379,3.4,18.4,0.011,0.188,0.076,13,4,4,22,6,0,5,11,JAL,191,49,78,51,SP,1,16,3,294,0.278,3,0,22,79,12,8,5.3,9.2,19.6,29.2,50.8,13.8,6.2,15.0,26.5,17.3,56.3
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,1.23,31,0.238,0.323,0.231,0.554,6.14,3.68,0.0,6.14,1.67,0,0,2,0,0,0,0,5,1,0,2,4,1,0,0,47,8,21,3,57.0,15.95,3.774,9.7,16.1,0.0,0.6,0.038,4,3,2,7,1,0,3,1,JAL,67,14,28,20,RP,0,5,3,117,0.192,2,0,5,26,1,0,0.0,6.8,17.0,23.8,38.1,23.8,14.3,6.4,23.9,17.1,45.2
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,10.8,12,0.429,0.583,0.429,1.012,5.4,21.6,0.0,16.20,0.25,3,3,3,2,0,0,0,0,0,0,0,3,0,0,0,15,1,7,0,43.0,30.6,4.25,33.3,8.3,0.0,4.0,0.0,1,1,0,2,0,0,0,3,JAL,22,5,8,7,RP,0,1,4,51,0.429,0,1,3,7,2,2,0.0,2.0,6.7,14.3,71.4,0.0,14.3,-25.0,15.7,13.7,41.7
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,11.25,25,0.333,0.52,0.647,1.167,4.5,13.5,2.25,13.50,0.33,3,0,2,0,1,0,0,0,2,0,0,3,1,0,0,40,8,16,0,59.0,21.25,3.4,24.0,8.0,0.04,3.0,0.294,4,2,1,3,3,0,0,3,JAL,50,13,18,10,RP,1,2,6,85,0.353,1,1,6,17,5,5,14.3,9.4,20.0,43.8,37.5,6.2,12.5,-16.0,21.2,11.8,52.0
2024,674,Charros de Jalisco,691839,Joe Jones,1,,10.13,16,0.3,0.533,0.727,1.26,0.0,10.13,3.38,13.50,0.0,1,1,2,0,0,0,0,0,1,0,0,5,0,0,0,20,2,12,10,54.0,18.75,3.125,18.8,0.0,0.063,,0.364,3,0,1,4,1,0,2,1,JAL,27,9,9,7,RP,1,0,3,50,0.364,1,0,4,11,3,2,25.0,4.0,10.0,33.3,41.7,25.0,0.0,-18.8,18.0,14.0,56.2
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,1.0,9.0,31,0.19,0.323,0.32,0.643,5.14,6.43,1.29,6.43,0.8,7,2,5,3,1,0,0,2,0,0,1,7,0,0,0,67,19,22,15,63.0,18.29,4.129,16.1,12.9,0.032,1.25,0.12,4,2,1,10,1,0,3,1,JAL,81,17,33,14,RP,1,4,5,128,0.2,0,1,5,25,7,7,20.0,14.8,28.4,22.7,50.0,18.2,9.1,-3.2,25.8,10.9,54.8
2024,674,Charros de Jalisco,802581,Alejandro Morales,1,,3.0,14,0.556,0.429,0.385,0.814,12.0,3.0,0.0,15.00,4.0,1,1,4,0,1,1,0,0,0,0,0,2,0,0,0,27,8,9,3,59.0,19.33,4.143,7.1,28.6,0.0,0.25,0.0,2,2,0,0,0,0,2,3,JAL,34,8,15,7,RP,0,4,1,58,0.385,0,0,5,13,1,0,0.0,13.8,29.6,22.2,33.3,22.2,22.2,21.5,25.9,12.1,57.1
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,18,0.125,0.167,0.125,0.292,1.59,1.59,0.0,3.18,1.0,17,5,3,0,0,0,0,0,0,0,2,5,1,0,0,29,4,16,9,59.0,11.29,3.556,5.6,5.6,0.0,1.0,0.0,3,3,1,7,0,0,2,0,MOC,38,9,13,9,RP,0,1,1,64,0.125,0,1,2,16,0,0,0.0,6.2,13.8,18.8,43.8,18.8,18.8,0.0,20.3,14.1,50.0
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,14.54,22,0.313,0.409,0.75,1.159,4.15,4.15,4.15,14.54,1.0,1,1,1,1,0,0,0,1,2,0,0,4,0,0,0,39,7,18,0,59.0,19.62,3.864,9.1,9.1,0.091,1.0,0.4,2,1,1,7,2,0,3,2,MOC,50,12,18,11,"SP, RP",2,2,2,85,0.35,0,0,7,20,7,6,50.0,8.2,17.9,22.2,50.0,22.2,5.6,0.0,21.2,12.9,54.5
2024,675,Caneros de los Mochis,572177,Nick Struck,1,1.0,4.82,41,0.333,0.385,0.333,0.718,5.79,5.79,0.0,8.68,1.0,0,0,3,1,0,0,0,1,2,0,2,11,0,0,1,71,14,29,9,59.0,17.25,3.927,14.6,14.6,0.0,1.0,0.061,6,2,1,11,2,0,4,3,MOC,95,23,37,23,"SP, RP",0,6,6,161,0.273,0,0,9,33,5,4,0.0,8.7,19.7,27.6,48.3,17.2,6.9,0.0,23.0,14.3,56.1
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,10.13,25,0.412,0.458,0.4,0.858,5.06,3.38,0.0,11.81,1.5,0,0,5,2,0,0,0,4,1,0,2,7,1,0,0,40,7,18,0,57.0,19.31,4.12,8.0,12.0,0.0,0.667,0.05,1,0,0,10,0,0,4,3,MOC,59,11,25,18,RP,0,3,2,103,0.35,2,0,7,20,6,5,0.0,6.8,17.5,5.6,72.2,22.2,0.0,4.0,24.3,17.5,44.0
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,1.0,0.79,48,0.294,0.277,0.25,0.527,7.94,1.59,0.0,7.94,5.0,7,0,3,0,1,0,0,8,1,0,0,8,0,0,0,102,29,35,3,70.0,16.5,3.896,4.2,20.8,0.0,0.2,0.023,7,3,3,12,3,0,2,5,MOC,131,24,56,27,RP,0,10,2,187,0.227,1,0,10,44,1,0,0.0,15.5,28.4,28.6,48.6,14.3,8.6,16.6,29.9,14.4,50.0
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,1.0,2.52,99,0.272,0.273,0.33,0.603,4.68,0.72,0.36,8.28,6.5,0,0,0,0,4,1,4,0,5,0,3,14,0,0,0,173,32,82,25,65.0,14.12,3.566,2.0,13.1,0.01,0.154,0.085,19,8,2,30,4,0,5,14,MOC,229,59,86,54,SP,1,13,2,353,0.245,2,1,23,94,7,7,4.3,9.1,18.5,28.0,53.7,8.5,9.8,11.1,24.4,15.3,59.6
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,3.95,59,0.317,0.31,0.333,0.643,7.9,3.29,0.0,8.56,2.4,7,6,2,2,4,1,0,0,2,1,2,12,1,0,0,97,25,42,3,68.0,15.22,3.525,8.5,20.3,0.0,0.417,0.078,9,6,1,13,2,1,4,6,MOC,141,38,69,44,RP,0,12,5,208,0.255,0,2,13,51,6,4,0.0,12.0,25.8,26.2,45.2,11.9,16.7,11.8,33.2,21.2,64.4
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,1.93,108,0.155,0.278,0.205,0.483,9.32,5.79,0.64,3.54,1.61,0,0,1,0,2,5,3,0,1,0,2,6,1,0,0,216,62,60,20,60.0,16.96,4.398,16.7,26.9,0.019,0.621,0.08,18,11,3,17,2,0,6,3,MOC,287,64,132,70,SP,2,29,18,475,0.125,1,1,11,88,6,6,10.0,13.1,28.7,33.3,33.3,15.0,18.3,10.2,27.8,14.7,59.3
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,0.333,7.11,90,0.353,0.416,0.391,0.807,9.0,7.11,0.95,9.47,1.27,0,0,7,3,4,0,0,0,1,0,4,18,4,0,0,161,47,54,10,56.0,19.21,4.056,16.7,21.1,0.022,0.789,0.101,9,6,1,18,4,0,8,8,MOC,205,43,89,42,SP,2,19,15,365,0.29,2,3,20,69,15,15,15.4,12.9,29.2,24.1,48.1,16.7,11.1,4.4,24.4,11.5,47.8
2024,675,Caneros de los Mochis,676520,Manuel Alvarez,1,,2.7,17,0.375,0.412,0.231,0.643,13.5,10.8,0.0,8.10,1.25,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,30,8,8,1,54.0,22.2,4.353,23.5,29.4,0.0,0.8,0.0,4,0,0,1,0,0,1,2,MOC,40,5,18,10,RP,0,5,4,74,0.231,0,0,3,13,1,1,0.0,10.8,26.7,50.0,37.5,12.5,0.0,5.9,24.3,13.5,29.4
2024,675,Caneros de los Mochis,679893,Manuel Urias,1,0.0,9.0,51,0.353,0.373,0.422,0.795,8.18,4.91,0.82,10.64,1.67,0,0,7,6,4,0,0,0,3,0,1,5,0,0,0,93,22,35,1,64.0,19.18,4.137,11.8,19.6,0.02,0.6,0.133,5,2,2,13,4,0,5,4,MOC,134,33,62,40,"SP, RP",1,10,6,211,0.289,0,0,13,45,11,11,11.1,10.4,23.7,25.7,48.6,20.0,5.7,7.8,29.4,19.0,64.7
2024,675,Caneros de los Mochis,681753,Adrian Hernandez,1,,3.0,27,0.3,0.346,0.261,0.607,4.5,3.0,0.0,9.00,1.5,3,2,4,2,0,0,0,0,0,0,0,5,0,0,0,38,8,21,3,59.0,15.5,3.444,7.4,11.1,0.0,0.667,0.0,3,2,1,9,0,1,1,4,MOC,55,14,23,15,RP,0,3,2,93,0.261,1,0,6,23,2,2,0.0,8.6,21.1,14.3,61.9,9.5,14.3,3.7,24.7,16.1,51.9
2024,675,Caneros de los Mochis,682779,Jose Luna,1,1.0,0.0,18,0.182,0.389,0.154,0.543,4.91,12.27,0.0,4.91,0.4,13,2,4,0,0,0,0,1,0,0,0,2,1,0,0,27,7,11,4,51.0,17.73,3.611,27.8,11.1,0.0,2.5,0.0,1,0,1,7,0,0,2,0,MOC,33,8,13,6,RP,0,2,5,65,0.154,0,0,2,13,0,0,0.0,10.8,25.9,9.1,63.6,27.3,0.0,-16.7,20.0,9.2,44.4
2024,675,Caneros de los Mochis,685692,Vicente Valenzuela,1,0.0,6.35,27,0.313,0.407,0.476,0.883,7.94,7.94,1.59,9.53,1.0,1,1,0,0,0,0,0,1,1,0,1,4,1,0,0,55,9,17,1,62.0,21.18,4.444,18.5,18.5,0.037,1.0,0.19,4,3,0,4,2,0,0,4,MOC,74,14,26,17,RP,1,5,5,120,0.286,0,1,6,21,4,2,16.7,7.5,16.4,35.3,47.1,0.0,17.6,0.0,21.7,14.2,51.9
2024,675,Caneros de los Mochis,685829,Irving Machuca,1,1.0,2.7,58,0.448,0.351,0.392,0.743,14.18,3.38,0.67,9.45,4.2,2,0,0,0,3,1,0,2,3,0,1,6,0,0,0,118,50,31,4,61.0,19.2,4.414,8.6,36.2,0.017,0.238,0.118,6,4,1,6,3,0,7,4,MOC,155,33,87,37,RP,1,21,5,256,0.275,1,0,14,51,4,4,11.1,19.5,42.4,29.0,32.3,25.8,12.9,27.6,34.0,14.5,56.9
2024,675,Caneros de los Mochis,691388,Jonas Garibay,1,,4.5,19,0.333,0.368,0.722,1.09,9.0,2.25,4.5,13.50,4.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,42,12,14,1,69.0,18.0,3.789,5.3,21.1,0.105,0.25,0.389,3,0,1,4,1,0,4,1,MOC,50,13,20,8,RP,2,4,1,72,0.333,0,0,6,18,2,2,50.0,16.7,28.6,28.6,35.7,35.7,0.0,15.8,27.8,11.1,68.4
