season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,673,Aguilas de Mexicali,690909,Daniel Cruz,1,1.0,4.5,33,0.278,0.313,0.321,0.634,10.13,4.5,1.13,6.75,2.25,6,3,2,2,0,1,0,2,0,0,0,6,0,0,0,61,18,20,2,64.0,16.13,3.909,12.1,27.3,0.03,0.444,0.107,2,1,3,8,1,1,3,1,MXC,120,31,51,28,RP,1,9,4,129,0.214,0,0,6,28,4,4,33.3,14.0,29.5,15.0,45.0,30.0,10.0,15.2,39.5,21.7,93.9
2024,673,Aguilas de Mexicali,691928,Patricio Ress,1,0.0,3.0,13,0.5,0.462,0.5,0.962,6.0,3.0,0.0,15.00,2.0,5,1,1,1,0,1,0,2,1,0,0,1,0,0,0,22,5,10,2,62.0,15.67,3.615,7.7,15.4,0.0,0.5,0.083,3,0,1,1,0,0,5,0,MXC,29,8,11,6,RP,0,2,1,47,0.417,0,0,5,12,1,1,0.0,10.6,22.7,30.0,10.0,60.0,0.0,7.7,23.4,12.8,61.5
2024,673,Aguilas de Mexicali,692271,Jose Luis Reyes,1,,13.5,23,0.563,0.522,0.75,1.272,9.0,6.75,0.0,20.25,1.33,1,1,3,1,0,0,0,0,6,0,0,1,0,0,1,34,7,16,6,48.0,24.75,4.304,13.0,17.4,0.0,0.75,0.3,1,0,0,6,0,0,8,1,MXC,48,10,19,12,"SP, RP",0,4,3,99,0.45,0,0,9,20,6,6,0.0,7.1,20.6,6.2,43.8,50.0,0.0,4.4,19.2,12.1,43.5
2024,673,Aguilas de Mexicali,699063,Pedro Santillan,1,0.0,13.5,16,0.4,0.563,0.455,1.018,3.38,13.5,0.0,13.50,0.25,0,0,2,2,0,0,0,1,1,0,1,4,0,0,0,24,7,10,0,56.0,22.13,3.688,25.0,6.3,0.0,4.0,0.091,1,0,1,4,2,0,0,2,MXC,33,9,15,8,RP,0,1,4,59,0.364,1,0,4,11,4,4,0.0,11.9,29.2,30.0,60.0,10.0,0.0,-18.7,25.4,13.6,56.2
2024,673,Aguilas de Mexicali,805321,Trevor Kuncl,1,,4.5,47,0.24,0.255,0.268,0.523,12.0,3.75,0.75,5.25,3.2,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,104,35,26,7,63.0,18.25,4.66,10.6,34.0,0.021,0.313,0.098,6,3,1,9,1,0,4,2,MXC,139,29,70,35,RP,1,16,5,219,0.171,0,1,7,41,6,5,14.3,16.0,33.7,26.9,42.3,19.2,11.5,23.4,32.0,16.0,61.7
2024,673,Aguilas de Mexicali,810862,Angel Lopez,1,0.0,6.14,37,0.409,0.405,0.5,0.905,11.05,3.68,1.23,12.27,3.0,8,3,6,1,1,0,0,1,3,0,0,3,2,0,0,73,20,23,0,60.0,22.23,4.405,8.1,24.3,0.027,0.333,0.188,5,0,0,8,2,0,5,3,MXC,98,21,44,24,RP,1,9,3,163,0.313,2,0,10,32,5,4,14.3,12.3,27.4,30.4,47.8,21.7,0.0,16.2,27.0,14.7,56.8
2024,673,Aguilas de Mexicali,820906,Reynaldo Alvarez,1,0.0,36.0,10,0.667,0.7,1.25,1.95,9.0,9.0,9.0,45.00,1.0,2,2,1,0,0,0,0,0,2,0,0,3,1,0,0,16,5,7,0,64.0,36.0,3.6,10.0,10.0,0.1,1.0,0.625,1,1,0,0,3,0,1,1,MXC,23,8,12,7,RP,1,1,1,36,0.625,1,0,5,8,4,4,25.0,13.9,31.2,57.1,14.3,14.3,14.3,0.0,33.3,19.4,80.0
2024,674,Charros de Jalisco,511648,Antonio Garzon,1,,7.36,33,0.35,0.438,0.44,0.878,6.14,4.91,1.23,9.82,1.25,14,3,8,4,0,1,0,2,0,0,2,7,0,0,0,53,9,22,1,57.0,17.86,3.97,12.1,15.2,0.03,0.8,0.12,6,1,1,6,3,0,2,3,JAL,75,18,30,21,RP,1,5,4,131,0.32,2,1,8,25,6,6,11.1,6.9,17.0,40.9,40.9,13.6,4.5,3.1,22.9,16.0,54.5
2024,674,Charros de Jalisco,527054,Julio Teheran,1,0.667,9.17,85,0.333,0.365,0.434,0.799,8.15,3.57,1.53,11.21,2.29,0,0,5,4,5,0,0,0,2,0,2,15,1,0,0,150,33,60,12,63.0,18.62,3.871,8.2,18.8,0.035,0.438,0.145,6,3,4,25,11,0,4,7,JAL,207,51,87,54,SP,3,16,7,329,0.289,2,0,22,76,18,17,17.6,10.0,22.0,28.3,53.3,13.3,5.0,10.6,26.4,16.4,60.0
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,4.32,34,0.138,0.265,0.267,0.532,0.0,3.24,1.08,5.40,0.0,4,1,3,1,1,0,0,2,0,0,1,6,0,0,0,43,1,30,2,54.0,14.4,3.529,8.8,0.0,0.029,,0.1,14,4,0,7,4,0,0,1,JAL,65,13,23,22,RP,1,0,3,120,0.167,1,0,5,30,4,2,5.6,0.8,2.3,60.0,26.7,0.0,13.3,-8.8,19.2,18.3,38.2
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,6.92,60,0.341,0.356,0.685,1.041,6.23,2.08,2.08,12.46,3.0,2,2,1,1,1,0,0,0,8,1,1,10,0,0,0,105,17,48,2,63.0,17.08,3.7,5.0,15.0,0.05,0.333,0.352,13,3,3,11,7,0,11,0,JAL,140,33,52,35,"SP, RP",3,9,3,222,0.333,0,2,18,54,10,10,15.0,7.7,16.2,41.7,22.9,29.2,6.2,10.0,23.4,15.8,55.0
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.5,1.64,44,0.233,0.25,0.205,0.455,8.18,3.27,0.0,5.73,2.5,5,1,2,0,2,0,0,2,1,0,0,7,0,0,0,80,20,30,3,66.0,13.73,3.432,9.1,22.7,0.0,0.4,0.026,9,4,0,10,2,0,3,2,JAL,100,24,40,20,RP,0,10,4,151,0.179,0,1,7,39,2,2,0.0,13.2,25.0,36.7,40.0,10.0,13.3,13.6,26.5,13.2,54.5
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,1.0,0.0,36,0.115,0.111,0.086,0.197,7.59,0.84,0.0,2.53,9.0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,76,20,26,10,67.0,13.88,4.111,2.8,25.0,0.0,0.111,0.0,3,1,3,16,0,0,0,3,JAL,99,22,43,23,RP,0,9,1,148,0.086,0,0,3,35,0,0,0.0,13.5,26.3,11.5,73.1,11.5,3.8,22.2,29.1,15.5,61.1
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,0.0,4.32,32,0.167,0.194,0.286,0.48,10.8,2.16,1.08,4.32,5.0,6,0,3,1,0,0,0,2,1,0,1,5,0,0,0,74,17,20,5,64.0,18.24,4.75,6.3,31.3,0.031,0.2,0.143,3,0,0,13,2,0,1,1,JAL,98,17,39,22,RP,1,10,2,152,0.143,0,1,4,28,4,3,20.0,11.2,23.0,25.0,70.0,5.0,0.0,25.0,25.7,14.5,53.1
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.667,1.74,40,0.333,0.289,0.265,0.554,9.58,2.61,0.0,6.97,3.67,4,2,0,0,1,0,0,8,1,0,1,5,1,0,0,67,27,26,5,60.0,14.61,3.775,7.5,27.5,0.0,0.273,0.029,6,2,1,9,2,0,1,5,JAL,90,25,50,23,RP,0,11,3,151,0.235,0,1,8,34,2,1,0.0,17.9,40.3,30.8,53.8,7.7,7.7,20.0,33.1,15.2,62.5
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.25,5.48,94,0.317,0.344,0.395,0.739,8.44,3.8,0.84,8.86,2.22,0,0,3,1,1,1,1,0,3,1,1,13,0,0,0,176,56,63,9,63.0,18.0,4.085,9.6,21.3,0.021,0.45,0.136,17,4,3,18,4,0,9,8,JAL,242,59,122,66,SP,2,20,9,384,0.259,2,1,21,81,13,11,9.5,14.6,31.8,33.3,41.3,19.0,6.3,11.7,31.8,17.2,62.8
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,0.0,2.6,110,0.292,0.303,0.404,0.707,8.13,1.95,0.98,7.81,4.17,0,0,2,0,3,2,2,0,5,1,5,15,2,0,0,197,55,76,12,66.0,15.43,3.882,5.5,22.7,0.027,0.24,0.162,11,6,2,33,7,1,6,10,JAL,283,71,138,83,SP,3,25,6,427,0.242,3,1,24,99,8,8,16.7,12.9,27.9,23.7,56.6,10.5,9.2,17.2,32.3,19.4,64.5
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.0,6.48,38,0.346,0.342,0.333,0.675,8.64,4.32,0.0,9.72,2.0,4,1,5,2,0,0,0,2,2,0,0,9,3,0,0,73,20,26,2,60.0,18.72,4.105,10.5,21.1,0.0,0.5,0.061,6,3,2,6,3,0,3,3,JAL,93,18,40,20,RP,0,8,4,156,0.273,0,1,9,33,6,5,0.0,12.8,27.4,34.6,34.6,19.2,11.5,10.6,25.6,12.8,47.4
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,7.5,34,0.389,0.5,0.52,1.02,9.0,12.0,1.5,12.00,0.75,11,4,9,1,1,0,0,0,2,0,1,6,0,0,0,50,15,19,2,52.0,23.0,4.059,23.5,17.6,0.029,1.333,0.2,3,2,1,5,0,0,3,5,JAL,72,21,37,22,RP,1,6,8,138,0.32,1,0,8,25,5,5,33.3,10.9,30.0,15.8,52.6,21.1,10.5,-5.9,26.8,15.9,61.8
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,0.75,3.12,108,0.256,0.308,0.361,0.669,5.54,3.46,1.04,7.96,1.6,0,0,2,0,1,0,3,0,3,0,4,11,1,0,0,195,33,82,22,62.0,16.62,4.0,9.3,14.8,0.028,0.625,0.124,18,3,5,33,8,0,6,9,JAL,268,65,103,70,SP,3,16,10,432,0.237,0,0,23,97,9,9,11.5,7.6,16.9,31.7,51.2,13.4,3.7,5.5,23.8,16.2,60.2
2024,674,Charros de Jalisco,674478,Luis Payan,1,0.667,4.44,108,0.329,0.321,0.347,0.668,7.77,1.85,0.37,9.62,4.2,0,0,3,1,4,0,2,0,5,0,2,23,2,0,0,175,40,79,12,63.0,15.86,3.574,4.6,19.4,0.009,0.238,0.082,14,7,5,27,6,0,8,12,JAL,242,57,105,65,SP,1,21,5,386,0.265,3,0,26,98,12,8,5.0,10.4,22.9,25.3,49.4,16.5,8.9,14.8,27.2,16.8,52.8
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,1.08,36,0.273,0.333,0.233,0.566,8.64,4.32,0.0,6.48,2.0,0,0,2,0,0,0,0,6,1,0,2,4,1,0,0,57,12,22,3,59.0,16.8,3.889,11.1,22.2,0.0,0.5,0.033,4,3,2,7,1,0,3,2,JAL,82,18,37,25,RP,0,8,4,140,0.2,2,0,6,30,1,0,0.0,8.6,21.1,22.7,40.9,22.7,13.6,11.1,26.4,17.9,50.0
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,10.8,12,0.429,0.583,0.429,1.012,5.4,21.6,0.0,16.20,0.25,3,3,3,2,0,0,0,0,0,0,0,3,0,0,0,15,1,7,0,43.0,30.6,4.25,33.3,8.3,0.0,4.0,0.0,1,1,0,2,0,0,0,3,JAL,22,5,8,7,RP,0,1,4,51,0.429,0,1,3,7,2,2,0.0,2.0,6.7,14.3,71.4,0.0,14.3,-25.0,15.7,13.7,41.7
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,11.25,25,0.333,0.52,0.647,1.167,4.5,13.5,2.25,13.50,0.33,3,0,2,0,1,0,0,0,2,0,0,3,1,0,0,40,8,16,0,59.0,21.25,3.4,24.0,8.0,0.04,3.0,0.294,4,2,1,3,3,0,0,3,JAL,50,13,18,10,RP,1,2,6,85,0.353,1,1,6,17,5,5,14.3,9.4,20.0,43.8,37.5,6.2,12.5,-16.0,21.2,11.8,52.0
2024,674,Charros de Jalisco,691839,Joe Jones,1,,7.36,19,0.25,0.444,0.571,1.015,2.45,7.36,2.45,9.82,0.33,1,1,2,0,0,0,0,0,1,0,0,5,0,0,0,25,5,14,10,57.0,15.82,3.053,15.8,5.3,0.053,3.0,0.286,3,0,2,5,1,0,2,1,JAL,33,11,13,8,RP,1,1,3,58,0.286,1,0,4,14,3,2,25.0,8.6,20.0,28.6,42.9,28.6,0.0,-10.5,22.4,13.8,57.9
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,1.0,9.39,35,0.208,0.343,0.448,0.791,4.7,5.87,2.35,8.22,0.8,7,2,6,3,1,0,0,2,0,0,1,7,0,0,0,72,19,26,15,62.0,18.78,4.114,14.3,11.4,0.057,1.25,0.207,4,3,1,11,2,0,3,2,JAL,89,19,36,17,RP,2,4,5,144,0.241,0,1,7,29,8,8,33.3,13.2,26.4,23.1,50.0,15.4,11.5,-2.9,25.0,11.8,54.3
2024,674,Charros de Jalisco,802581,Alejandro Morales,1,,3.0,14,0.556,0.429,0.385,0.814,12.0,3.0,0.0,15.00,4.0,1,1,4,0,1,1,0,0,0,0,0,2,0,0,0,27,8,9,3,59.0,19.33,4.143,7.1,28.6,0.0,0.25,0.0,2,2,0,0,0,0,2,3,JAL,34,8,15,7,RP,0,4,1,58,0.385,0,0,5,13,1,0,0.0,13.8,29.6,22.2,33.3,22.2,22.2,21.5,25.9,12.1,57.1
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,20,0.118,0.15,0.111,0.261,2.84,1.42,0.0,2.84,2.0,20,5,3,0,1,0,0,0,0,0,2,5,1,0,0,33,6,17,9,61.0,11.21,3.55,5.0,10.0,0.0,0.5,0.0,3,4,1,7,0,0,2,0,MOC,43,10,16,10,RP,0,2,1,71,0.111,0,1,2,18,0,0,0.0,8.5,18.2,17.6,41.2,17.6,23.5,5.0,22.5,14.1,50.0
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,14.54,22,0.313,0.409,0.75,1.159,4.15,4.15,4.15,14.54,1.0,1,1,1,1,0,0,0,1,2,0,0,4,0,0,0,39,7,18,0,59.0,19.62,3.864,9.1,9.1,0.091,1.0,0.4,2,1,1,7,2,0,3,2,MOC,50,12,18,11,"SP, RP",2,2,2,85,0.35,0,0,7,20,7,6,50.0,8.2,17.9,22.2,50.0,22.2,5.6,0.0,21.2,12.9,54.5
2024,675,Caneros de los Mochis,572177,Nick Struck,1,1.0,3.77,60,0.318,0.345,0.308,0.653,5.02,3.77,0.0,8.79,1.33,0,0,3,1,1,1,0,1,2,0,3,12,0,0,1,119,17,46,9,62.0,17.65,4.217,10.0,13.3,0.0,0.75,0.038,8,4,3,17,3,0,5,6,MOC,156,33,53,36,"SP, RP",0,8,6,253,0.269,0,0,14,52,6,4,0.0,6.7,14.3,23.9,50.0,17.4,8.7,3.3,20.9,14.2,55.0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,10.13,25,0.412,0.458,0.4,0.858,5.06,3.38,0.0,11.81,1.5,0,0,5,2,0,0,0,4,1,0,2,7,1,0,0,40,7,18,0,57.0,19.31,4.12,8.0,12.0,0.0,0.667,0.05,1,0,0,10,0,0,4,3,MOC,70,14,31,24,RP,0,3,2,103,0.35,2,0,7,20,6,5,0.0,6.8,17.5,5.6,72.2,22.2,0.0,4.0,30.1,23.3,56.0
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,0.667,1.35,55,0.256,0.264,0.229,0.493,6.75,2.03,0.0,6.75,3.33,7,0,3,0,1,0,0,9,1,0,0,9,0,0,0,114,33,41,5,68.0,15.68,3.8,5.5,18.2,0.0,0.3,0.021,10,3,3,15,3,0,2,5,MOC,143,28,60,27,RP,0,10,3,209,0.208,1,1,10,48,2,0,0.0,15.8,28.9,31.7,48.8,12.2,7.3,12.7,28.7,12.9,50.9
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,1.0,2.52,99,0.272,0.273,0.33,0.603,4.68,0.72,0.36,8.28,6.5,0,0,0,0,4,1,4,0,5,0,3,14,0,0,0,173,32,82,25,65.0,14.12,3.566,2.0,13.1,0.01,0.154,0.085,19,8,2,30,4,0,5,14,MOC,229,59,86,54,SP,1,13,2,353,0.245,2,1,23,94,7,7,4.3,9.1,18.5,28.0,53.7,8.5,9.8,11.1,24.4,15.3,59.6
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,4.5,61,0.326,0.317,0.358,0.675,7.71,3.21,0.0,9.00,2.4,7,6,3,3,4,1,0,0,3,1,2,12,1,0,0,101,25,44,3,68.0,15.36,3.525,8.2,19.7,0.0,0.417,0.094,9,6,1,14,2,1,5,6,MOC,146,38,70,45,RP,0,12,5,215,0.264,0,2,14,53,7,5,0.0,11.6,24.8,25.0,45.5,13.6,15.9,11.5,32.6,20.9,62.3
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,1.93,108,0.155,0.278,0.205,0.483,9.32,5.79,0.64,3.54,1.61,0,0,1,0,2,5,3,0,1,0,2,6,1,0,0,216,62,60,20,60.0,16.96,4.398,16.7,26.9,0.019,0.621,0.08,18,11,3,17,2,0,6,3,MOC,287,64,132,70,SP,2,29,18,475,0.125,1,1,11,88,6,6,10.0,13.1,28.7,33.3,33.3,15.0,18.3,10.2,27.8,14.7,59.3
2024,675,Caneros de los Mochis,667378,Dauris Valdez,1,,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,64.0,14.0,4.667,0.0,0.0,0.0,,0.0,2,0,0,1,0,0,0,0,MOC,9,2,5,2,RP,0,0,0,14,0.0,0,0,0,3,0,0,0.0,21.4,42.9,66.7,33.3,0.0,0.0,0.0,35.7,14.3,66.7
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,0.333,7.11,90,0.353,0.416,0.391,0.807,9.0,7.11,0.95,9.47,1.27,0,0,7,3,4,0,0,0,1,0,4,18,4,0,0,161,47,54,10,56.0,19.21,4.056,16.7,21.1,0.022,0.789,0.101,9,6,1,18,4,0,8,8,MOC,205,43,89,42,SP,2,19,15,365,0.29,2,3,20,69,15,15,15.4,12.9,29.2,24.1,48.1,16.7,11.1,4.4,24.4,11.5,47.8
2024,675,Caneros de los Mochis,676520,Manuel Alvarez,1,,1.69,28,0.357,0.429,0.238,0.667,11.81,11.81,0.0,8.44,1.0,0,0,2,1,0,0,0,0,0,0,0,3,2,0,0,46,12,14,1,52.0,21.94,4.179,25.0,25.0,0.0,1.0,0.0,4,1,0,4,0,0,2,3,MOC,61,13,27,15,RP,0,7,7,117,0.238,0,0,5,21,1,1,0.0,10.3,26.1,28.6,50.0,14.3,7.1,0.0,23.1,12.8,46.4
2024,675,Caneros de los Mochis,679893,Manuel Urias,1,0.0,9.0,51,0.353,0.373,0.422,0.795,8.18,4.91,0.82,10.64,1.67,0,0,7,6,4,0,0,0,3,0,1,5,0,0,0,93,22,35,1,64.0,19.18,4.137,11.8,19.6,0.02,0.6,0.133,5,2,2,13,4,0,5,4,MOC,134,33,62,40,"SP, RP",1,10,6,211,0.289,0,0,13,45,11,11,11.1,10.4,23.7,25.7,48.6,20.0,5.7,7.8,29.4,19.0,64.7
2024,675,Caneros de los Mochis,681753,Adrian Hernandez,1,,3.0,27,0.3,0.346,0.261,0.607,4.5,3.0,0.0,9.00,1.5,3,2,4,2,0,0,0,0,0,0,0,5,0,0,0,38,8,21,3,59.0,15.5,3.444,7.4,11.1,0.0,0.667,0.0,3,2,1,9,0,1,1,4,MOC,55,14,23,15,RP,0,3,2,93,0.261,1,0,6,23,2,2,0.0,8.6,21.1,14.3,61.9,9.5,14.3,3.7,24.7,16.1,51.9
2024,675,Caneros de los Mochis,682779,Jose Luna,1,1.0,0.0,22,0.2,0.364,0.176,0.54,3.6,9.0,0.0,5.40,0.4,15,2,4,0,0,0,0,1,0,0,1,3,1,0,0,33,8,15,4,53.0,15.4,3.5,22.7,9.1,0.0,2.5,0.0,1,1,1,9,0,0,2,1,MOC,41,11,15,7,RP,0,2,5,77,0.176,0,0,3,17,0,0,0.0,10.4,24.2,6.7,66.7,20.0,6.7,-13.6,19.5,9.1,50.0
2024,675,Caneros de los Mochis,685692,Vicente Valenzuela,1,0.0,6.35,27,0.313,0.407,0.476,0.883,7.94,7.94,1.59,9.53,1.0,1,1,0,0,0,0,0,1,1,0,1,4,1,0,0,55,9,17,1,62.0,21.18,4.444,18.5,18.5,0.037,1.0,0.19,4,3,0,4,2,0,0,4,MOC,74,14,26,17,RP,1,5,5,120,0.286,0,1,6,21,4,2,16.7,7.5,16.4,35.3,47.1,0.0,17.6,0.0,21.7,14.2,51.9
