season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,3.6,42,0.121,0.286,0.229,0.515,0.9,3.6,0.9,4.50,0.25,6,2,3,1,1,0,0,3,0,0,1,9,0,0,0,53,3,34,2,52.0,15.3,3.643,9.5,2.4,0.024,4.0,0.086,16,6,0,7,4,0,0,1,JAL,80,16,30,27,RP,1,1,4,153,0.143,3,0,5,35,4,2,5.0,2.0,5.7,58.8,23.5,0.0,17.6,-7.1,19.6,17.6,38.1
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,6.92,60,0.341,0.356,0.685,1.041,6.23,2.08,2.08,12.46,3.0,2,2,1,1,1,0,0,0,8,1,1,10,0,0,0,105,17,48,2,63.0,17.08,3.7,5.0,15.0,0.05,0.333,0.352,13,3,3,11,7,0,11,0,JAL,140,33,52,35,"SP, RP",3,9,3,222,0.333,0,2,18,54,10,10,15.0,7.7,16.2,41.7,22.9,29.2,6.2,10.0,23.4,15.8,55.0
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.333,2.7,65,0.262,0.25,0.224,0.474,9.18,2.7,0.0,5.94,3.4,7,1,2,0,3,0,0,2,2,0,2,10,1,0,0,116,34,43,6,66.0,13.5,3.462,7.7,26.2,0.0,0.294,0.034,10,6,0,16,3,0,4,4,JAL,148,41,66,32,RP,0,17,5,225,0.19,0,1,11,58,5,2,0.0,15.1,29.3,30.2,46.5,9.3,14.0,18.5,29.3,14.2,63.1
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,1.0,0.0,41,0.133,0.122,0.1,0.222,7.5,0.75,0.0,3.00,10.0,7,1,2,0,0,0,0,0,0,0,0,2,0,0,0,87,23,30,12,67.0,14.17,4.146,2.4,24.4,0.0,0.1,0.0,6,1,3,16,0,0,1,3,JAL,114,27,50,27,RP,0,10,1,170,0.1,0,0,4,40,0,0,0.0,13.5,26.4,20.0,63.3,13.3,3.3,22.0,29.4,15.9,65.9
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,0.0,5.59,40,0.25,0.256,0.371,0.627,10.24,2.79,0.93,6.52,3.67,6,0,5,2,0,0,0,3,3,0,1,5,0,0,0,83,18,26,5,64.0,18.31,4.425,7.5,27.5,0.025,0.273,0.171,4,0,0,15,2,0,3,2,JAL,113,22,46,28,RP,1,11,3,177,0.2,0,1,7,35,6,5,16.7,10.2,21.7,23.1,65.4,11.5,0.0,20.0,26.0,15.8,55.0
2024,674,Charros de Jalisco,623441,Jared Wilson,1,0.0,2.7,13,0.222,0.231,0.167,0.398,8.1,2.7,0.0,5.40,3.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,25,4,9,1,58.0,16.5,4.231,7.7,23.1,0.0,0.333,0.0,3,0,0,4,0,0,1,1,JAL,32,6,11,7,RP,0,3,1,55,0.167,0,0,2,12,1,1,0.0,7.3,16.0,33.3,55.6,11.1,0.0,15.4,20.0,12.7,46.2
2024,674,Charros de Jalisco,624647,Victor González,1,,0.0,7,0.0,0.286,0.0,0.286,0.0,9.0,0.0,0.00,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,9,1,5,0,46.0,14.0,4.0,28.6,0.0,0.0,,0.0,0,1,0,4,0,0,0,0,JAL,13,3,5,4,RP,0,0,2,28,0.0,0,0,0,5,0,0,,3.6,11.1,0.0,80.0,0.0,20.0,-28.6,17.9,14.3,42.9
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.667,1.42,50,0.357,0.298,0.31,0.608,10.66,2.84,0.0,7.11,3.75,5,2,0,0,1,0,0,11,3,0,1,5,1,0,0,85,32,31,5,61.0,15.0,3.8,8.0,30.0,0.0,0.267,0.071,6,2,1,12,2,0,3,5,JAL,115,32,62,30,RP,0,15,4,190,0.238,0,1,10,42,2,1,0.0,16.8,37.6,25.8,54.8,12.9,6.5,22.0,32.6,15.8,64.0
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.5,3.51,140,0.266,0.317,0.322,0.639,7.02,4.05,0.54,7.29,1.73,0,0,3,1,1,1,3,0,4,1,3,18,0,0,0,250,76,97,23,62.0,16.77,3.993,10.7,18.6,0.014,0.577,0.099,22,8,4,36,4,0,10,13,JAL,345,82,170,94,SP,2,26,15,559,0.223,2,1,27,121,13,11,7.7,13.6,30.4,26.8,50.5,14.4,8.2,7.9,30.4,16.8,58.6
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,0.0,3.11,150,0.286,0.299,0.422,0.721,7.88,1.67,1.19,7.88,4.71,0,0,4,1,3,2,2,0,7,1,5,19,3,0,1,279,71,106,14,64.0,16.3,4.093,4.7,22.0,0.033,0.212,0.178,17,7,3,46,9,1,9,14,JAL,395,89,182,111,SP,5,33,7,614,0.244,4,1,33,135,13,13,19.2,11.6,25.4,24.5,56.6,11.3,7.5,17.3,29.6,18.1,59.3
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.5,6.35,50,0.281,0.34,0.442,0.782,7.94,4.76,1.59,8.74,1.67,6,1,5,2,0,0,0,2,2,0,1,10,4,0,0,99,24,34,6,58.0,18.97,4.3,12.0,20.0,0.04,0.6,0.186,9,4,2,8,4,0,4,3,JAL,124,22,49,25,RP,2,10,6,215,0.256,0,1,11,43,8,7,15.4,11.2,24.2,38.2,32.4,17.6,11.8,8.0,22.8,11.6,44.0
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,5.4,42,0.391,0.452,0.455,0.907,9.72,8.64,1.08,10.80,1.13,12,4,9,1,1,1,0,2,2,0,1,6,0,0,1,67,19,24,4,55.0,20.64,4.095,19.0,21.4,0.024,0.889,0.152,6,2,1,5,0,0,4,6,JAL,95,23,47,28,RP,1,9,8,172,0.303,1,0,10,33,5,5,16.7,11.0,28.4,25.0,45.8,20.8,8.3,2.4,27.3,16.3,54.8
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,0.6,3.19,129,0.269,0.325,0.354,0.679,4.94,3.48,0.87,8.13,1.42,0,0,3,0,1,1,3,0,3,0,4,16,1,0,1,226,35,99,22,62.0,16.29,3.915,9.3,13.2,0.023,0.706,0.106,22,5,5,39,9,0,7,12,JAL,311,78,116,81,SP,3,17,12,505,0.248,1,0,28,113,11,11,9.7,6.9,15.5,31.3,51.5,12.1,5.1,3.9,23.0,16.0,60.5
2024,674,Charros de Jalisco,674478,Luis Payan,1,0.6,4.76,152,0.327,0.333,0.406,0.739,7.41,2.38,0.79,10.06,3.11,0,0,3,1,5,0,2,0,7,1,3,30,2,0,0,256,57,112,16,64.0,16.26,3.638,5.9,18.4,0.02,0.321,0.13,20,10,6,38,9,0,11,18,JAL,354,85,150,93,SP,3,28,9,553,0.275,3,0,38,138,18,14,10.3,10.3,22.3,25.9,50.0,15.2,8.9,12.5,27.1,16.8,55.9
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,1.08,36,0.273,0.333,0.233,0.566,8.64,4.32,0.0,6.48,2.0,0,0,2,0,0,0,0,6,1,0,2,4,1,0,0,57,12,22,3,59.0,16.8,3.889,11.1,22.2,0.0,0.5,0.033,4,3,2,7,1,0,3,2,JAL,82,18,37,25,RP,0,8,4,140,0.2,2,0,6,30,1,0,0.0,8.6,21.1,22.7,40.9,22.7,13.6,11.1,26.4,17.9,50.0
2024,674,Charros de Jalisco,678296,Luis Angel Rodriguez,1,,0.0,4,0.333,0.5,0.333,0.833,0.0,13.5,0.0,13.50,0.0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,0,45.0,30.0,5.0,25.0,0.0,0.0,,0.0,0,1,0,1,0,0,1,0,JAL,9,1,2,2,RP,0,0,1,20,0.333,0,0,1,3,0,0,,0.0,0.0,0.0,33.3,33.3,33.3,-25.0,10.0,10.0,25.0
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,10.8,12,0.429,0.583,0.429,1.012,5.4,21.6,0.0,16.20,0.25,3,3,3,2,0,0,0,0,0,0,0,3,0,0,0,15,1,7,0,43.0,30.6,4.25,33.3,8.3,0.0,4.0,0.0,1,1,0,2,0,0,0,3,JAL,22,5,8,7,RP,0,1,4,51,0.429,0,1,3,7,2,2,0.0,2.0,6.7,14.3,71.4,0.0,14.3,-25.0,15.7,13.7,41.7
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,11.25,25,0.333,0.52,0.647,1.167,4.5,13.5,2.25,13.50,0.33,3,0,2,0,1,0,0,0,2,0,0,3,1,0,0,40,8,16,0,59.0,21.25,3.4,24.0,8.0,0.04,3.0,0.294,4,2,1,3,3,0,0,3,JAL,50,13,18,10,RP,1,2,6,85,0.353,1,1,6,17,5,5,14.3,9.4,20.0,43.8,37.5,6.2,12.5,-16.0,21.2,11.8,52.0
2024,674,Charros de Jalisco,691839,Joe Jones,1,,7.71,27,0.313,0.462,0.55,1.012,5.79,9.64,1.93,11.57,0.6,1,1,6,0,0,0,0,0,2,0,0,5,1,0,0,39,10,18,10,55.0,20.36,3.519,18.5,11.1,0.037,1.667,0.25,4,0,2,6,2,0,3,1,JAL,52,16,23,13,RP,1,3,5,95,0.3,1,0,6,20,4,2,16.7,10.5,25.6,33.3,38.9,27.8,0.0,-7.4,24.2,13.7,59.3
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,1.0,9.35,41,0.267,0.366,0.457,0.823,4.15,5.19,2.08,10.38,0.8,10,2,8,3,1,0,0,2,0,0,1,10,0,0,0,81,19,32,15,62.0,18.92,4.0,12.2,9.8,0.049,1.25,0.171,7,3,1,11,3,0,4,3,JAL,101,20,39,20,RP,2,4,5,164,0.286,0,1,10,35,9,9,20.0,11.6,23.5,31.2,43.8,15.6,9.4,-2.4,23.8,12.2,48.8
2024,674,Charros de Jalisco,802581,Alejandro Morales,1,,3.0,14,0.556,0.429,0.385,0.814,12.0,3.0,0.0,15.00,4.0,1,1,4,0,1,1,0,0,0,0,0,2,0,0,0,27,8,9,3,59.0,19.33,4.143,7.1,28.6,0.0,0.25,0.0,2,2,0,0,0,0,2,3,JAL,34,8,15,7,RP,0,4,1,58,0.385,0,0,5,13,1,0,0.0,13.8,29.6,22.2,33.3,22.2,22.2,21.5,25.9,12.1,57.1
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,27,0.13,0.185,0.174,0.359,2.08,2.08,0.0,3.12,1.0,30,8,5,0,1,0,0,0,1,0,4,8,1,0,0,43,6,23,10,57.0,11.65,3.741,7.4,7.4,0.0,1.0,0.043,4,5,1,10,0,0,3,0,MOC,58,12,21,15,RP,0,2,2,101,0.13,0,2,3,23,0,0,0.0,5.9,14.0,17.4,43.5,17.4,21.7,0.0,20.8,14.9,44.4
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,7.56,35,0.241,0.314,0.515,0.829,2.16,2.16,2.16,9.72,1.0,1,1,1,1,0,1,0,1,2,0,0,7,0,0,0,57,10,31,0,60.0,14.88,3.543,5.7,5.7,0.057,1.0,0.242,6,2,1,13,3,0,3,3,MOC,75,19,28,18,"SP, RP",2,2,2,124,0.273,0,0,9,33,7,6,22.2,8.1,17.5,29.0,51.6,12.9,6.5,0.0,22.6,14.5,54.3
2024,675,Caneros de los Mochis,572177,Nick Struck,1,0.5,4.18,100,0.329,0.347,0.341,0.688,6.46,3.8,0.38,9.13,1.7,0,0,4,1,2,1,1,1,3,0,3,16,0,0,1,194,36,73,10,61.0,18.0,4.26,10.0,17.0,0.01,0.588,0.068,15,6,4,24,4,0,11,9,MOC,260,57,100,64,"SP, RP",1,17,10,426,0.273,0,0,24,88,11,9,5.3,8.5,18.6,26.0,45.2,20.5,8.2,7.0,23.5,15.0,57.0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,10.13,25,0.412,0.458,0.4,0.858,5.06,3.38,0.0,11.81,1.5,0,0,5,2,0,0,0,4,1,0,2,7,1,0,0,40,7,18,0,57.0,19.31,4.12,8.0,12.0,0.0,0.667,0.05,1,0,0,10,0,0,4,3,MOC,79,15,35,27,RP,0,3,2,103,0.35,2,0,7,20,6,5,0.0,6.8,17.5,5.6,72.2,22.2,0.0,4.0,34.0,26.2,60.0
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,0.667,1.06,68,0.224,0.242,0.217,0.459,6.35,2.12,0.0,5.82,3.0,7,0,3,0,1,0,0,11,2,0,0,10,0,0,0,135,40,51,5,67.0,14.88,3.721,5.9,17.6,0.0,0.333,0.033,11,4,4,21,3,0,3,5,MOC,170,32,72,32,RP,0,12,4,253,0.183,1,1,11,60,2,0,0.0,15.8,29.6,27.5,51.0,13.7,7.8,11.7,28.5,12.6,47.1
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,0.667,2.61,124,0.271,0.276,0.307,0.583,5.52,1.16,0.29,7.84,4.75,0,0,0,0,5,1,5,0,5,0,3,17,1,0,0,217,39,98,25,64.0,14.39,3.597,3.2,15.3,0.008,0.211,0.07,21,10,5,35,4,0,6,17,MOC,286,74,105,66,SP,1,19,4,446,0.237,3,2,27,114,9,9,4.0,8.7,18.0,25.5,53.1,11.2,10.2,12.1,23.5,14.8,59.7
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,3.48,83,0.286,0.268,0.284,0.552,8.71,2.18,0.0,6.97,4.0,13,7,3,3,4,1,0,1,3,1,3,17,1,0,0,141,35,57,5,67.0,14.76,3.675,6.0,24.1,0.0,0.25,0.068,10,8,3,20,2,1,6,7,MOC,203,51,97,62,RP,0,20,5,305,0.216,1,2,16,74,8,5,0.0,11.5,24.8,21.1,47.4,15.8,15.8,18.1,31.8,20.3,61.4
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,1.62,151,0.153,0.267,0.177,0.444,8.77,5.54,0.46,3.46,1.58,0,0,1,0,3,5,4,0,1,0,2,8,2,0,0,304,84,88,25,60.0,16.97,4.384,15.9,25.2,0.013,0.632,0.056,29,18,4,22,2,0,7,6,MOC,397,89,176,92,SP,2,38,24,662,0.121,1,1,15,124,7,7,6.5,12.7,27.6,35.2,31.8,12.5,20.5,9.3,26.6,13.9,58.9
2024,675,Caneros de los Mochis,667378,Dauris Valdez,1,,8.1,18,0.364,0.444,0.429,0.873,8.1,10.8,0.0,10.80,0.75,2,0,3,1,0,0,0,1,0,1,0,4,0,0,0,28,12,11,3,55.0,21.3,3.944,22.2,16.7,0.0,1.333,0.143,3,2,1,1,1,0,1,2,MOC,39,14,23,11,RP,0,3,4,71,0.286,0,0,4,14,3,3,0.0,16.9,42.9,36.4,27.3,18.2,18.2,-5.5,32.4,15.5,77.8
2024,675,Caneros de los Mochis,670328,Juan Gámez,1,,2.08,20,0.308,0.35,0.235,0.585,8.31,6.23,0.0,8.31,1.33,0,0,3,0,3,0,0,2,0,0,0,2,0,0,0,27,5,13,0,55.0,17.54,3.8,15.0,20.0,0.0,0.75,0.0,1,2,1,5,0,0,3,1,MOC,42,10,20,15,RP,0,4,3,76,0.235,0,0,4,17,1,0,0.0,6.6,18.5,7.7,46.2,30.8,15.4,5.0,26.3,19.7,50.0
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,0.5,5.1,135,0.308,0.376,0.33,0.706,8.7,6.6,0.6,7.80,1.32,0,0,7,3,4,1,1,0,3,0,4,23,5,0,0,228,61,82,13,56.0,18.3,4.067,16.3,21.5,0.015,0.759,0.085,15,9,1,31,4,0,11,11,MOC,306,64,137,76,SP,2,29,22,549,0.245,2,3,26,106,17,16,10.5,11.1,26.8,23.2,51.2,14.6,11.0,5.2,25.0,13.8,47.4
